Date,Open,High,Low,Close,Volume,EMA_5,EMA_13,EMA_20,EMA_50,RSI_14
2009-04-01 04:00,920.775,920.899,916.184,917.922,238,918.8080519133201,919.765277635408,921.4472096814297,926.2866470455361,43.87344353799912
2009-04-01 08:00,918.012,928.7,916.521,925.817,239,921.1443679422134,920.6298094017783,921.8633801879603,926.2682295143387,54.51152332771224
2009-04-01 12:00,925.92,932.362,918.096,923.507,240,921.9319119614756,921.0408366300958,922.0199154081545,926.1599460039725,47.26141175920077
2009-04-01 16:00,923.47,926.616,921.134,924.551,240,922.8049413076506,921.5422885400822,922.2609710835683,926.0968500822481,68.99642741149727
2009-04-01 20:00,924.452,926.792,924.026,925.563,206,923.7242942051004,922.1166758914991,922.5754500279903,926.0759147849051,67.97933717965917
2009-04-02 00:00,925.728,926.547,923.897,926.105,233,924.5178628034002,922.6864364784278,922.9115976443721,926.0770553815755,67.13262636000545
2009-04-02 04:00,926.144,928.554,920.433,922.031,237,923.6889085356003,922.5928026957953,922.8277312020509,925.9183865430824,55.338405036726044
2009-04-02 08:00,921.891,922.821,908.429,912.971,240,920.1162723570669,921.2182594535388,921.8889948970937,925.4106458943342,42.42924228963064
2009-04-02 12:00,912.694,915.281,894.471,902.311,240,914.181181571378,918.5172223887477,920.0244239545133,924.5047774278897,31.327112813858236
2009-04-02 16:00,902.201,908.287,900.87,903.035,240,910.4657877142521,916.3054763332124,918.4063835778929,923.6628253718941,34.49298579840662
2009-04-02 20:00,903.273,907.433,901.58,907.433,206,909.4548584761682,915.037979714182,917.3612994276174,923.0263616318198,37.96588626019926
2009-04-03 00:00,907.563,907.694,901.873,904.14,239,907.6832389841122,913.481125469299,916.1021280535585,922.2857199991994,36.38524863940898
2009-04-03 04:00,904.311,908.417,902.356,907.785,239,907.7171593227415,912.6673932593991,915.3100206198862,921.7170643129563,40.29614058379898
2009-04-03 08:00,907.716,908.245,899.327,902.953,240,906.1291062151611,911.2796227937707,914.1331615132304,920.9812186536246,34.10660527713827
2009-04-03 12:00,902.791,907.887,895.362,898.744,240,903.6674041434408,909.4888195375178,912.667527083399,920.1091708632864,33.38070643696487
2009-04-03 16:00,898.432,900.217,890.028,891.808,240,899.7142694289605,906.9629881750153,910.6809054564086,918.9993210255105,20.03031424593314
2009-04-03 20:00,891.44,892.79,890.341,891.799,59,897.0758462859737,904.7967041500132,908.8826287462745,917.9326417696082,20.87696094639776
2009-04-05 20:00,892.247,896.355,888.997,892.339,152,895.4968975239825,903.0170321285827,907.3070450561531,916.928969543349,20.13757555530833
2009-04-06 00:00,892.299,893.789,873.327,876.282,239,889.0919316826551,899.1977418244995,904.3522788603291,915.3349707377275,14.278258600443678
2009-04-06 04:00,876.201,880.491,874.803,878.452,240,885.5452877884368,896.2340644209996,901.8855856355358,913.8885797284049,16.254762275695015
2009-04-06 08:00,878.337,881.675,875.541,879.418,240,883.5028585256246,893.831769503714,899.7458155750086,912.5367922880754,18.434347175513707
2009-04-06 12:00,879.345,880.946,865.098,871.224,240,879.4099056837498,890.6020881460406,897.0294521869125,910.9166827865822,18.673930334819076
2009-04-06 16:00,871.269,873.674,867.443,867.891,240,875.5702704558332,887.3576469823206,894.2543615024447,909.229401108677,20.981013725424035
2009-04-06 20:00,867.86,873.061,867.584,872.102,216,874.4141803038889,885.1782688419892,892.1446127879261,907.7734245946114,25.369069800774028
2009-04-07 00:00,871.981,877.371,871.305,876.314,238,875.0474535359259,883.911944721705,890.6369353795521,906.5397216693325,25.147347740667982
2009-04-07 04:00,876.307,879.464,875.563,876.923,239,875.6726356906173,882.9135240471758,889.3308462957852,905.3782816038685,27.2900221951505
2009-04-07 08:00,876.811,880.147,874.155,875.274,240,875.5397571270782,881.8221634690078,887.99209902952,904.1977215409717,21.937956393391772
2009-04-07 12:00,875.074,883.73,872.763,881.935,240,877.6715047513856,881.8382829734353,887.41523245528,903.3246736374042,32.41348149139834
2009-04-07 16:00,881.63,884.234,880.076,881.856,240,879.0663365009237,881.8408139772303,886.8857817452533,902.4827648673099,34.82004817890915
2009-04-07 20:00,881.583,884.37,879.554,882.771,209,880.3012243339492,881.9736976947688,886.4938977695149,901.7097544803567,40.89103920975705
2009-04-08 00:00,882.387,884.417,879.4,884.12,237,881.5741495559662,882.2803123098018,886.2678122676564,901.0199601870094,42.4634409657474
2009-04-08 04:00,884.079,888.464,883.704,886.327,240,883.1584330373108,882.8584105512588,886.2734491945463,900.4437656698717,44.28647456853944
2009-04-08 08:00,886.345,888.824,881.908,882.424,240,882.9136220248739,882.796351901079,885.9068349855419,899.7371081926219,57.590587770033046
2009-04-08 12:00,882.465,888.59,878.051,885.763,240,883.8634146832493,883.2201587723534,885.8931364154903,899.189103949774,58.781560045163026
2009-04-08 16:00,885.774,889.445,879.356,880.201,240,882.6426097888329,882.788850376303,885.3510281854436,898.444472422332,50.84698094022458
2009-04-08 20:00,880.346,881.614,879.009,881.036,200,882.1070731925553,882.5384431796883,884.9400731201633,897.7617872292993,62.62350761630286
2009-04-09 00:00,880.765,883.951,880.534,883.275,236,882.4963821283702,882.6436655825901,884.7814947277668,897.1936779261896,70.36536934074665
2009-04-09 04:00,883.255,883.944,879.932,882.519,238,882.5039214189136,882.6258562136487,884.566019039408,896.6182003604567,65.17849337024631
2009-04-09 08:00,882.448,885.916,881.985,883.374,240,882.7939476126091,882.7327338974133,884.4524934166072,896.0988199541644,61.402545384068844
2009-04-09 12:00,883.206,883.281,874.235,881.179,240,882.2556317417394,882.5107719120685,884.1407321388351,895.5137289755697,56.53883972468039
2009-04-09 16:00,881.335,883.441,876.917,877.237,240,880.582754494493,881.7573759246302,883.4832338398984,894.7969945059396,52.8174067801475
2009-04-09 20:00,877.23,878.96,876.704,877.628,144,879.5978363296621,881.1674650782545,882.9255925218129,894.1237006037459,42.46158154513971
2009-04-10 00:00,877.579,880.35,877.199,879.754,153,879.6498908864414,880.9655414956468,882.623536091164,893.5601829330108,46.56693016267073
2009-04-10 04:00,879.822,883.313,879.647,883.174,141,880.8245939242943,881.2810355676972,882.6759612253389,893.1528816415201,50.60841208973704
2009-04-10 08:00,883.097,883.902,882.497,883.165,125,881.6047292828629,881.5501733437405,882.7225363467352,892.7612000085194,48.49743541332321
2009-04-10 12:00,882.981,883.168,880.299,880.425,113,881.2114861885752,881.3894342946348,882.5037233613318,892.2774274591657,40.8671700916068
2009-04-10 16:00,880.387,880.62,880.255,880.433,102,880.9519907923835,881.2528008239727,882.3065116126336,891.8129401078259,46.49681528662425
2009-04-10 20:00,880.377,880.567,880.281,880.419,28,880.7743271949224,881.1336864205481,882.1267486019066,891.3661189271269,39.35118762952329
2009-04-12 20:00,880.419,884.526,880.277,883.243,137,881.5972181299484,881.4350169318984,882.2330582588678,891.0475652437102,56.80415138230297
2009-04-13 00:00,883.57,887.204,882.045,886.303,232,883.1658120866323,882.1304430844845,882.6206717580233,890.861503861604,60.71443101834903
2009-04-13 04:00,886.393,888.744,885.832,887.807,234,884.7128747244216,882.941379786701,883.1146077810687,890.741719396443,59.50343902029862
2009-04-13 08:00,887.815,888.402,884.641,885.593,238,885.0062498162811,883.3201826743151,883.3506451352526,890.5398088318767,56.07461860722458
2009-04-13 12:00,885.887,899.301,885.598,897.956,240,889.3228332108541,885.4110137208415,884.7416313128476,890.8306398580777,69.80711763107834
2009-04-13 16:00,897.737,897.892,890.901,893.148,236,890.5978888072361,886.516297475007,885.5422378544812,890.9215167263884,65.18022474190191
2009-04-13 20:00,892.991,895.776,891.46,894.272,202,891.8225925381574,887.6242549785775,886.373643773102,891.0529082273143,73.26867914219365
2009-04-14 00:00,894.728,897.364,891.832,896.249,234,893.298061692105,888.8563614102093,887.3141538899495,891.2566765321255,74.3787803409179
2009-04-14 04:00,896.048,897.91,894.391,894.818,238,893.8047077947367,889.7080240658937,888.0288059004305,891.3963362759638,70.08747599743957
2009-04-14 08:00,894.64,896.399,892.302,893.925,240,893.8448051964912,890.3104491993375,888.5903481956276,891.4954995592593,65.37218679401741
2009-04-14 12:00,893.341,893.341,886.005,890.914,240,892.8678701309941,890.3966707422894,888.8116483674726,891.4726956549747,60.203839772457904
2009-04-14 16:00,891.118,892.699,885.786,888.724,239,891.4865800873295,890.1577177791053,888.8033009039037,891.3649036685051,61.08869351433694
2009-04-14 20:00,888.626,890.096,887.049,888.838,210,890.6037200582197,889.9691866678046,888.8066055797224,891.2658094069951,61.198603672022756
2009-04-15 00:00,888.373,892.717,888.37,891.565,235,890.9241467054799,890.1971600009754,889.069309810225,891.2775423714268,63.84940357852887
2009-04-15 04:00,891.36,892.211,888.641,889.928,237,890.5920978036532,890.1587085722647,889.1510898282988,891.2246191411748,58.55888151998557
2009-04-15 08:00,889.879,895.261,888.057,893.502,240,891.5620652024355,890.6363216333698,889.5654622256037,891.313928194462,59.09722748755267
2009-04-15 12:00,893.566,898.102,886.661,891.398,240,891.5073768016238,890.7451328286028,889.7399896326891,891.3172251280126,54.470087385166934
2009-04-15 16:00,891.465,892.796,889.693,890.657,230,891.2239178677493,890.7325424245167,889.8273239533854,891.291333946522,56.54365017832233
2009-04-15 20:00,890.665,892.239,888.975,890.62,193,891.0226119118329,890.7164649353001,889.9028169102058,891.2650071250897,36.089199029126156
2009-04-16 00:00,890.919,891.12,886.758,889.351,238,890.465407941222,890.5213985159716,889.8502629187576,891.189948022145,41.68382320732395
2009-04-16 04:00,889.378,892.567,888.508,892.494,240,891.141605294148,890.8031987279757,890.1020474026855,891.2410873153942,46.422247263361186
2009-04-16 08:00,892.338,892.45,886.391,888.771,239,890.351403529432,890.5128846239792,889.975280983382,891.1442211461631,35.940437692712536
2009-04-16 12:00,888.418,893.123,876.618,879.364,240,886.688935686288,888.9201868205537,888.9646827944886,890.6822516894508,27.648249927682997
2009-04-16 16:00,879.379,879.609,871.59,873.52,240,882.2992904575253,886.7201601319032,887.4937606235849,890.0092222114332,24.184610713291676
2009-04-16 20:00,873.616,876.253,873.101,875.927,209,880.1751936383503,885.1782801130599,886.3921643737197,889.4569782031417,30.744918673073514
2009-04-17 00:00,875.736,876.106,872.261,873.792,231,878.0474624255669,883.5516686683371,885.1921487190797,888.8426653324303,30.788430857907485
2009-04-17 04:00,873.835,875.311,872.138,873.829,239,876.6413082837113,882.1627160014318,884.1099440791673,888.2538941429233,30.6510248807529
2009-04-17 08:00,873.707,874.515,866.543,869.667,240,874.3165388558076,880.377613715513,882.7344255954372,887.5249963333969,22.77722526106406
2009-04-17 12:00,869.552,872.861,864.637,866.795,240,871.8093592372051,878.4372403275826,881.2163850625384,886.7120553007146,22.09866119889027
2009-04-17 16:00,866.806,867.716,864.708,866.354,224,869.9909061581368,876.711063137928,879.8009198184872,885.9137001908827,14.57909294921977
2009-04-17 20:00,866.183,868.315,866.183,867.662,53,869.2146041054245,875.4183398325098,878.6448322167265,885.1979472422206,18.373927410328818
2009-04-19 20:00,867.647,868.726,866.294,868.43,146,868.9530694036164,874.4200055707228,877.6719910532288,884.5403806837022,20.405826431975925
2009-04-20 00:00,868.663,869.597,864.329,867.588,238,868.4980462690776,873.4440047749052,876.7116109529213,883.8755814412041,19.977579644402553
2009-04-20 04:00,867.752,870.795,867.086,868.181,237,868.3923641793851,872.6921469499189,875.8991718145479,883.2601076591961,21.9096650920864
2009-04-20 08:00,868.01,872.792,867.774,871.765,240,869.5165761195901,872.5596973856448,875.5054411655434,882.8093191235414,22.813000026230696
2009-04-20 12:00,871.791,884.92,871.358,881.789,239,873.6073840797268,873.8781691876956,876.1038753402536,882.7693066088927,42.14163515216998
2009-04-20 16:00,881.587,887.928,880.849,884.464,240,877.2262560531512,875.3904307323105,876.9000776888008,882.8357651732499,56.765361349888614
2009-04-20 20:00,884.269,886.037,882.035,882.673,212,879.0418373687676,876.4307977705519,877.449879813677,882.8293822252793,63.60474449299927
2009-04-21 00:00,882.883,887.664,882.592,886.62,231,881.5678915791784,877.8863980890445,878.3232245933268,882.9780339027194,65.1979874356861
2009-04-21 04:00,886.62,891.662,885.031,889.541,239,884.225594386119,879.551341219181,879.3915841558671,883.2354051222206,71.89489781732249
2009-04-21 08:00,889.434,890.613,884.664,890.022,240,886.157729590746,881.047149616441,880.4040047124512,883.5015460978199,72.23763355214385
2009-04-21 12:00,889.919,894.091,880.49,881.998,240,884.7711530604975,881.1829853855209,880.5558137874558,883.4425835057485,65.31002458344715
2009-04-21 16:00,882.089,884.947,878.609,883.241,239,884.2611020403317,881.4769874733037,880.811545807698,883.434678270229,71.2799544537033
2009-04-21 20:00,883.068,883.449,881.316,881.542,199,883.3547346935545,881.4862749771174,880.8811128736315,883.3604555929652,69.03258145363408
2009-04-22 00:00,882.288,884.36,881.316,883.8,223,883.5031564623697,881.8168071232435,881.1591021237618,883.3776926285352,69.75275397796813
2009-04-22 04:00,883.666,887.108,882.457,885.849,237,884.2851043082466,882.3928346770659,881.605759064356,883.4746066431024,70.6724264793146
2009-04-22 08:00,885.661,886.163,881.263,884.044,240,884.2047362054977,882.6287154374851,881.8379724867983,883.4969357943534,69.09314521743161
2009-04-22 12:00,884.163,889.478,883.553,885.135,240,884.5148241369985,882.986756089273,882.1519751071032,883.5611736063395,69.44622866581014
2009-04-22 16:00,884.925,893.007,884.57,888.471,239,885.8335494246658,883.7702195050912,882.7537870016648,883.7537158178556,69.27141011443332
2009-04-22 20:00,888.428,891.938,888.335,891.916,204,887.8610329497773,884.9339024329354,883.6263787157919,884.073805393626,63.772609819121456
2009-04-23 00:00,891.771,894.139,890.954,892.102,232,889.2746886331848,885.9579163710875,884.4335807428594,884.3886365546603,61.141906873614055
2009-04-23 04:00,891.923,893.88,889.402,893.851,238,890.8001257554566,887.0854997466465,885.330477814968,884.7597096309481,66.32587486124902
2009-04-23 08:00,893.65,894.474,890.886,893.145,240,891.5817505036377,887.9511426399828,886.0747180230663,885.0885445473815,60.5265705159229
2009-04-23 12:00,892.986,908.222,890.673,906.226,240,896.4631670024253,890.5618365485567,887.9938877351552,885.9174643690528,70.27191213277274
2009-04-23 16:00,906.188,907.528,901.332,901.787,240,898.2377780016169,892.1654313273343,889.3075174746642,886.5397990996782,63.040056748908235
2009-04-23 20:00,901.893,905.459,901.663,904.727,203,900.400852001078,893.9599411377152,890.7760396199343,887.2530226643968,78.39208534239384
2009-04-24 00:00,904.922,906.269,903.662,905.468,232,902.089901334052,895.6039495466131,892.1752739418453,887.9673355010872,78.11764705882351
2009-04-24 04:00,905.619,912.702,905.122,909.992,240,904.7239342227014,897.6593853256684,893.8721049950028,888.8310478343778,83.58913813459259
2009-04-24 08:00,909.936,912.188,907.281,909.566,239,906.3379561484677,899.3603302791444,895.3667616621454,889.6441832134219,81.79574510094287
2009-04-24 12:00,909.313,911.241,904.157,909.759,240,907.4783040989785,900.845854524981,896.7374510276554,890.4329995579936,80.92183539392687
2009-04-24 16:00,909.849,913.247,909.424,912.066,238,909.0075360659857,902.4487324499837,898.1973128345454,891.2813525165037,85.77520171586168
2009-04-24 20:00,911.946,912.611,911.332,912.223,55,910.0793573773238,903.8450563857003,899.5330925645887,892.1025935942879,85.42767460109876
2009-04-26 20:00,911.92,917.099,910.787,917.062,152,912.4069049182159,905.7331911877432,901.2025123203422,893.0813938454924,85.97890921903723
2009-04-27 00:00,916.293,917.941,913.288,915.525,237,913.4462699454773,907.1320210180656,902.5665587660238,893.9615352633163,81.20819563780574
2009-04-27 04:00,915.575,915.837,912.635,913.465,238,913.452513296985,908.0367323011992,903.604505550212,894.726377017696,76.90621930023444
2009-04-27 08:00,913.45,914.413,910.512,911.87,240,912.9250088646567,908.5843419724565,904.3916954978109,895.3986759581785,72.78290555063862
2009-04-27 12:00,911.877,912.626,904.595,910.451,240,912.1003392431045,908.8510074049628,904.968772117067,895.9889631755049,71.49386457350107
2009-04-27 16:00,910.451,910.451,904.793,905.343,239,909.8478928287363,908.3498634899682,905.0044128678226,896.3557881490145,48.632491869289076
2009-04-27 20:00,905.352,906.493,904.223,905.257,197,908.3175952191576,907.9080258485443,905.0284687851728,896.7048552804257,56.211513676070325
2009-04-28 00:00,905.304,905.377,895.159,897.251,235,904.6287301461051,906.3855935844666,904.2877574722992,896.726272720409,38.67204072974118
2009-04-28 04:00,897.408,900.18,894.059,896.966,240,902.0744867640701,905.0399373581143,903.5904472368421,896.735673790197,36.93688156843467
2009-04-28 08:00,896.895,899.979,895.09,897.642,240,900.5969911760468,903.983089164098,903.023928452381,896.771215994503,28.4798215654842
2009-04-28 12:00,897.338,898.146,884.722,890.09,240,897.0946607840312,901.9983621406556,901.7921257426304,896.5092075241304,22.814070351758843
2009-04-28 16:00,890.13,894.09,889.498,894.01,239,896.0664405226876,900.8571675491334,901.050970909999,896.4111993859292,30.08824942473511
2009-04-28 20:00,893.753,893.773,888.596,890.439,205,894.1906270151251,899.3688578992573,900.0403070138086,896.1769954884418,23.503467202469864
2009-04-29 00:00,890.689,893.163,887.235,892.46,235,893.6137513434168,898.3818781993634,899.3183730124936,896.0312309594833,26.844756883421397
2009-04-29 04:00,892.418,896.348,891.893,893.805,236,893.6775008956112,897.7280384565972,898.7932898684465,895.9439277846017,20.321073989944068
2009-04-29 08:00,893.685,898.076,892.309,896.44,240,894.5983339304075,897.5440329627977,898.5691670238326,895.9633815969703,26.30899476153843
2009-04-29 12:00,896.651,901.219,895.062,900.388,240,896.5282226202718,897.9503139681124,898.742389212039,896.136896044148,34.493798467996356
2009-04-29 16:00,900.409,902.484,892.99,898.716,240,897.2574817468479,898.0596976869535,898.7398759537496,896.2380373757501,34.430925101789654
2009-04-29 20:00,898.575,898.839,893.683,894.17,199,896.2283211645653,897.5040265888174,898.3046496724401,896.1569378708188,32.057922461484225
2009-04-30 00:00,894.339,895.197,892.097,894.428,229,895.6282141097103,897.0645942189864,897.9354449417315,896.0891363856887,36.53167493398495
2009-04-30 04:00,894.376,899.593,892.849,898.397,237,896.5511427398069,897.2549379019883,897.9794025663285,896.1796408411519,42.275470678317426
2009-04-30 08:00,898.339,898.853,887.0,890.902,239,894.6680951598713,896.3473753445614,897.3053642266782,895.9726745336558,42.76763948693426
2009-04-30 12:00,890.464,890.731,880.052,885.016,240,891.4507301065809,894.7286074381956,896.1349485860421,895.543001022532,37.92782963591551
2009-04-30 16:00,884.872,892.387,883.606,888.153,240,890.3514867377206,893.7892349470249,895.374763006419,895.2531970608642,40.868058897122545
2009-04-30 20:00,888.009,888.523,885.089,885.733,208,888.8119911584805,892.6383442403071,894.4564998629505,894.8798559996538,45.347372018025276
2009-05-01 00:00,885.594,886.306,882.584,884.847,217,887.490327438987,891.5252950631204,893.5413093998123,894.4864106663341,39.53732672589016
2009-05-01 04:00,884.845,886.545,881.154,881.839,224,885.6065516259914,890.1415386255319,892.4268037426874,893.9904337774583,40.05228334798519
2009-05-01 08:00,881.838,884.627,879.615,884.627,238,885.2800344173277,889.3537473933131,891.6839652910029,893.6232402959894,41.097447321164665
2009-05-01 12:00,884.458,885.652,881.019,884.315,239,884.9583562782185,888.6339263371256,890.9821590728121,893.2582112647741,38.95484171322176
2009-05-01 16:00,884.459,889.415,883.824,884.752,235,884.8895708521458,888.079365431822,890.3888105896872,892.9246343524301,35.66311760953815
2009-05-01 20:00,884.58,885.827,884.028,885.747,52,885.1753805680972,887.7461703701332,889.9467333906694,892.6431584954721,30.638207834113445
2009-05-03 20:00,885.523,887.107,883.979,886.792,115,885.7142537120649,887.6098603172571,889.646282591558,892.4137012995712,33.96535958259376
2009-05-04 00:00,886.812,892.401,884.861,890.954,233,887.4608358080433,888.087594557649,889.7708271066477,892.3564581113528,45.630197293331136
2009-05-04 04:00,891.289,894.46,890.45,893.924,239,889.6152238720289,888.9213667636992,890.1663673822051,892.4179303422802,49.362186788154865
2009-05-04 08:00,893.956,894.474,888.871,890.564,240,889.9314825813526,889.1560286545994,890.2042371553284,892.3452271916026,39.932135420683124
2009-05-04 12:00,890.687,905.862,888.272,902.792,240,894.2183217209018,891.1040245610852,891.4030717119638,892.7549045566378,63.62469633771831
2009-05-04 16:00,902.747,904.949,898.731,901.269,238,896.5685478139346,892.5561639095017,892.342683929872,893.0887906524559,70.69338697766813
2009-05-04 20:00,901.232,903.673,898.931,902.399,211,898.5120318759565,893.9622833510015,893.3004283175032,893.4538969013793,69.11496350364972
2009-05-05 00:00,902.43,905.237,901.47,904.462,226,900.495354583971,895.462242872287,894.3634351444077,893.8855872189723,75.37323542959356
2009-05-05 04:00,904.417,904.508,901.019,901.989,237,900.9932363893141,896.3946367476747,895.0896794163689,894.203368112346,72.26580765833661
2009-05-05 08:00,901.892,912.632,900.045,911.879,239,904.6218242595428,898.606688640864,896.6886623290957,894.896530147156,83.10119887165035
2009-05-05 12:00,911.774,915.232,901.78,903.97,240,904.404549506362,899.3728759778835,897.3821230596579,895.2523524943264,69.15262292809487
2009-05-05 16:00,904.074,905.538,895.37,898.383,240,902.3973663375747,899.2314651239002,897.4774446730239,895.375122984745,62.61206340098975
2009-05-05 20:00,898.295,898.295,894.477,897.039,203,900.6112442250499,898.9182558204859,897.4356880374978,895.4403730637746,60.83911148749979
2009-05-06 00:00,896.151,898.956,895.356,897.829,230,899.6838294833666,898.7626478461308,897.4731463196409,895.5340447083324,60.69695789212734
2009-05-06 04:00,898.134,902.937,897.75,902.411,237,900.5928863222445,899.2838410109694,897.9434180987228,895.8037292295743,63.01344753461859
2009-05-06 08:00,902.281,906.076,901.693,905.889,240,902.358257548163,900.2274351522595,898.7001401845587,896.1992300441008,62.58701771537414
2009-05-06 12:00,905.91,911.428,902.229,906.278,240,903.664838365442,901.0918015590796,899.4218411193626,896.5944759247243,60.88534874704827
2009-05-06 16:00,906.267,911.039,905.628,911.039,239,906.1228922436281,902.5128299077826,900.5282372032328,897.1609278492449,67.60623935886633
2009-05-06 20:00,910.979,911.645,909.547,910.147,208,907.4642614957522,903.6034256352423,901.444309850544,897.6701855806471,57.85605947320078
2009-05-07 00:00,910.14,911.568,909.168,910.175,237,908.3678409971682,904.5422219730649,902.2758041504921,898.1605704598373,59.826551328449106
2009-05-07 04:00,910.069,913.221,909.496,911.371,239,909.3688939981122,905.5177616911985,903.1420132790167,898.6786265202359,59.88497642237012
2009-05-07 08:00,911.327,921.33,911.024,919.229,240,912.6555959987415,907.4765100210274,904.6741072524437,899.4845235194423,64.42737948687895
2009-05-07 12:00,919.214,924.991,909.998,913.622,240,912.9777306658277,908.3544371608806,905.5262875141158,900.0389343618172,60.70961683636825
2009-05-07 16:00,913.602,917.711,909.213,909.738,240,911.8978204438852,908.5520889950405,905.927402988962,900.41928987704,47.78387330504092
2009-05-07 20:00,909.654,913.783,908.722,912.316,202,912.0372136292568,909.0897905671776,906.535840799537,900.8858275289208,59.71052264159726
2009-05-08 00:00,913.8,914.074,911.703,912.55,237,912.2081424195046,909.584106200438,907.1086178662478,901.3432460571985,68.8285797825682
2009-05-08 04:00,912.506,915.918,911.548,913.327,240,912.5810949463364,910.1188053146612,907.7008447361289,901.8131971922103,71.9787337399472
2009-05-08 08:00,913.226,916.861,912.399,914.975,240,913.3790632975577,910.8125474125668,908.3936214279262,902.3293463219276,72.61289301540424
2009-05-08 12:00,914.776,919.145,905.498,908.195,240,911.6510421983719,910.4386120679145,908.374705101457,902.5593719563618,57.2101720269261
2009-05-08 16:00,908.173,916.179,907.204,914.761,237,912.6876947989147,911.0560960582125,908.982923663223,903.0378671737594,60.2689939349044
2009-05-08 20:00,914.72,915.82,914.485,915.82,56,913.7317965326098,911.7366537641822,909.6340737905351,903.5391272845924,60.875809245919655
2009-05-10 20:00,915.847,917.161,913.616,917.161,151,914.8748643550732,912.5115603692991,910.3509239057223,904.0733183714711,57.56774129746835
2009-05-11 00:00,917.162,917.169,912.504,915.053,238,914.9342429033821,912.874623173685,910.7987406766059,904.5038941216095,55.88757680491549
2009-05-11 04:00,915.069,917.223,913.14,913.888,239,914.5854952689215,913.01939129173,911.0929558502625,904.8718982737033,54.33751547861042
2009-05-11 08:00,913.862,915.406,909.553,911.287,240,913.4859968459477,912.771906821483,911.1114362454756,905.1234708904209,49.904990272813706
2009-05-11 12:00,911.329,915.228,908.818,912.624,240,913.1986645639652,912.7507772755569,911.2554899363827,905.417609286875,41.23656627305285
2009-05-11 16:00,912.59,913.908,910.502,912.665,238,913.0207763759768,912.7385233790487,911.3897289900605,905.7018206873897,48.51022759114542
2009-05-11 20:00,912.649,913.232,911.462,912.86,199,912.9671842506513,912.7558771820418,911.5297548005309,905.9825336016098,55.490678860358756
2009-05-12 00:00,912.967,913.829,911.398,912.492,238,912.8087895004343,912.7181804417502,911.6213972004804,906.2378067937036,50.33562166285265
2009-05-12 04:00,912.665,916.314,911.343,915.599,240,913.7388596669563,913.1297260929288,912.0002165147204,906.6049124096369,55.24009211837915
2009-05-12 08:00,915.645,922.517,915.316,921.509,240,916.3289064446376,914.3267652225104,912.9058149418898,907.1893864327884,61.95290130310296
2009-05-12 12:00,921.293,922.54,914.993,918.079,240,916.9122709630917,914.8627987621518,913.3984992331384,907.6164301020908,54.310153299266744
2009-05-12 16:00,918.034,923.276,917.811,922.511,240,918.7785139753945,915.9553989389873,914.26635644903,908.200530882401,71.26559714794999
2009-05-12 20:00,922.429,927.135,921.547,925.465,213,921.0073426502631,917.3139133762749,915.3328939300748,908.8775688870128,67.81150159744413
2009-05-13 00:00,925.619,927.082,924.201,925.287,239,922.4338951001755,918.4529257510928,916.2809040319725,909.5210759894829,66.22895738334415
2009-05-13 04:00,925.348,927.893,924.417,926.615,240,923.8275967334504,919.6189363580796,917.265103647975,910.1914259506797,66.21389860739527
2009-05-13 08:00,926.696,927.619,919.915,920.221,240,922.6253978223003,919.7049454497826,917.5466175862631,910.5847425800648,57.72727272727269
2009-05-13 12:00,920.279,930.081,917.162,927.358,240,924.2029318815336,920.7982389569565,918.4810349589999,911.2425173808466,67.08870394803596
2009-05-13 16:00,927.427,928.259,924.178,925.882,240,924.7626212543557,921.5244905345342,919.1858887724285,911.8166147384605,69.05999425392412
2009-05-13 20:00,925.964,927.309,922.421,924.223,210,924.5827475029039,921.9099918867436,919.6656136512448,912.3031396506778,65.02110906783378
2009-05-14 00:00,924.214,925.608,923.208,924.647,236,924.6041650019359,922.3009930457803,920.1400313987454,912.7872126055532,65.36469019286005
2009-05-14 04:00,924.57,924.741,921.164,924.469,240,924.5591100012907,922.6107083249545,920.5523141226744,913.2453219151394,64.8928800513149
2009-05-14 08:00,924.544,924.851,921.16,923.76,240,924.2927400008605,922.7748928499611,920.857808015753,913.6576622321927,64.33004374809232
2009-05-14 12:00,923.452,926.661,920.254,926.592,240,925.0591600005737,923.3201938713953,921.4039215380623,914.1648911642636,64.07878896544644
2009-05-14 16:00,926.585,928.142,924.707,925.525,238,925.2144400003825,923.6351661754817,921.796405201104,914.6103856284102,55.871688402830486
2009-05-14 20:00,925.391,926.651,924.712,925.377,200,925.2686266669217,923.8839995789843,922.1374142295703,915.0326057998451,61.802949928839375
2009-05-15 00:00,925.361,926.246,924.708,925.594,234,925.3770844446145,924.1282853534152,922.4666128743731,915.4467781214198,55.77319201528043
2009-05-15 04:00,925.625,926.909,924.5,926.028,240,925.5940562964097,924.3996731600702,922.8057926006234,915.8617279990112,51.16413713245934
2009-05-15 08:00,925.97,926.564,922.959,925.139,239,925.4423708642731,924.5052912800602,923.0280028291354,916.2255425872853,49.70271573196203
2009-05-15 12:00,925.083,933.686,923.373,930.133,240,927.0059139095155,925.3092496686231,923.7046692263606,916.7709330740585,56.15939491561034
2009-05-15 16:00,930.011,931.841,927.463,930.918,235,928.3099426063437,926.1104997159628,924.3916531095643,917.3257200123307,73.30602640637917
2009-05-15 20:00,931.165,931.58,930.277,931.048,58,929.2226284042292,926.8158568993967,925.0255909086535,917.8638486392982,61.57320286036884
