Date,Open,High,Low,Close,Volume,RSI14
2009-11-09 20:00:00,1103.43,1104.212,1101.423,1104.0,215,80.30818137666117
2009-11-10 00:00:00,1103.957,1105.383,1100.713,1102.054,238,75.19844551017033
2009-11-10 04:00:00,1102.027,1102.402,1096.318,1097.597,239,63.207713149653365
2009-11-10 08:00:00,1097.714,1103.02,1096.952,1097.809,240,61.5644758123803
2009-11-10 12:00:00,1097.7,1108.955,1097.163,1103.987,240,67.31274227835426
2009-11-10 16:00:00,1104.114,1105.075,1097.965,1104.053,240,66.23829512431396
2009-11-10 20:00:00,1103.963,1108.346,1103.502,1105.976,209,68.19564423895854
2009-11-11 00:00:00,1106.885,1107.044,1105.033,1106.209,238,67.83165148904746
2009-11-11 04:00:00,1106.264,1110.536,1106.06,1110.323,240,69.39378860170363
2009-11-11 08:00:00,1110.271,1116.89,1109.9,1115.09,240,70.49328366632778
2009-11-11 12:00:00,1115.106,1118.258,1112.713,1113.756,240,60.561966884094424
2009-11-11 16:00:00,1113.619,1117.018,1111.404,1116.17,240,63.94203801807435
2009-11-11 20:00:00,1116.137,1118.141,1115.048,1115.98,216,67.95721004173026
2009-11-12 00:00:00,1115.633,1121.559,1114.897,1120.694,239,76.09469240048269
2009-11-12 04:00:00,1120.629,1122.203,1117.843,1118.838,239,71.56435298221146
2009-11-12 08:00:00,1118.843,1118.843,1113.506,1115.451,240,68.68740410099039
2009-11-12 12:00:00,1115.282,1116.605,1110.426,1113.768,240,74.44891294487648
2009-11-12 16:00:00,1113.68,1113.68,1103.471,1106.967,240,61.54563792234016
2009-11-12 20:00:00,1106.918,1107.155,1101.597,1104.445,217,50.636040439950925
2009-11-13 00:00:00,1104.59,1106.228,1100.383,1104.561,239,50.70449880734427
2009-11-13 04:00:00,1104.315,1107.588,1102.92,1106.153,238,50.247739551549294
2009-11-13 08:00:00,1105.985,1110.083,1105.298,1108.768,240,53.357827056816674
2009-11-13 12:00:00,1108.46,1112.825,1102.438,1112.82,240,53.281812685645015
2009-11-13 16:00:00,1112.541,1116.866,1111.613,1114.95,240,49.80229339659963
2009-11-13 20:00:00,1114.781,1118.911,1114.765,1118.148,119,55.89213844915459
2009-11-15 20:00:00,1117.857,1125.253,1117.426,1124.153,91,59.76848339492417
2009-11-16 00:00:00,1124.15,1126.826,1122.087,1126.199,239,61.96128005243817
2009-11-16 04:00:00,1126.089,1132.528,1125.079,1131.028,240,62.06341053418009
2009-11-16 08:00:00,1131.054,1131.601,1125.723,1128.485,240,61.083664606263795
2009-11-16 12:00:00,1128.515,1133.748,1124.817,1132.04,240,68.9861972669213
2009-11-16 16:00:00,1132.026,1142.873,1128.727,1140.462,240,76.46848847816578
2009-11-16 20:00:00,1140.606,1140.657,1136.601,1137.249,212,82.32631623895091
2009-11-17 00:00:00,1137.194,1140.315,1134.811,1135.766,238,84.1939780344549
2009-11-17 04:00:00,1135.579,1137.933,1133.126,1137.736,240,84.80893123203157
2009-11-17 08:00:00,1137.574,1137.785,1129.725,1130.377,240,72.6731561213027
2009-11-17 12:00:00,1130.327,1136.061,1127.397,1135.486,240,73.89204850305815
2009-11-17 16:00:00,1135.384,1140.783,1133.049,1137.404,240,72.85608032725908
2009-11-17 20:00:00,1137.332,1143.427,1136.788,1140.551,230,73.35985546653993
2009-11-18 00:00:00,1140.658,1141.627,1135.908,1136.6,240,66.60846084608448
2009-11-18 04:00:00,1136.705,1140.78,1135.517,1140.121,240,65.04541514340625
2009-11-18 08:00:00,1140.211,1148.815,1139.096,1147.314,240,68.13598337141175
2009-11-18 12:00:00,1147.432,1151.783,1143.403,1146.801,240,64.63253984451799
2009-11-18 16:00:00,1146.763,1149.25,1140.279,1141.053,240,61.004868480964014
2009-11-18 20:00:00,1141.165,1145.777,1141.022,1142.778,212,59.713779128672776
2009-11-19 00:00:00,1142.452,1144.438,1140.745,1141.871,239,51.47517641392896
2009-11-19 04:00:00,1142.001,1145.432,1139.174,1140.805,239,53.89826792370098
2009-11-19 08:00:00,1140.76,1141.673,1132.288,1133.811,240,48.08786995559541
2009-11-19 12:00:00,1133.469,1140.915,1129.834,1132.698,240,44.98846092630909
2009-11-19 16:00:00,1132.687,1144.925,1130.466,1144.038,240,62.59194395796855
2009-11-19 20:00:00,1143.769,1144.696,1142.824,1143.232,214,57.75499579512224
2009-11-20 00:00:00,1143.17,1143.809,1139.159,1141.967,238,54.628821846659626
2009-11-20 04:00:00,1141.861,1146.642,1141.598,1145.256,240,54.75915923206102
2009-11-20 08:00:00,1145.187,1146.188,1138.998,1139.544,240,52.87544928895159
2009-11-20 12:00:00,1139.411,1143.654,1132.269,1138.561,240,48.39684301393494
2009-11-20 16:00:00,1138.544,1149.714,1138.017,1148.288,240,50.95139485816983
2009-11-20 20:00:00,1148.19,1150.759,1147.527,1150.087,119,53.13107443686405
2009-11-22 20:00:00,1148.023,1157.938,1147.848,1157.663,89,65.29409598173174
2009-11-23 00:00:00,1157.672,1164.324,1156.128,1163.655,240,67.82256825282997
2009-11-23 04:00:00,1163.696,1166.803,1160.952,1165.442,240,69.82455550135401
2009-11-23 08:00:00,1165.366,1167.101,1163.439,1164.9,239,70.44548154433606
2009-11-23 12:00:00,1164.888,1173.397,1162.639,1169.438,240,81.54562680408745
2009-11-23 16:00:00,1169.564,1170.314,1162.357,1165.15,240,77.2047481724901
2009-11-23 20:00:00,1165.091,1166.104,1161.129,1161.329,228,66.5860911270982
2009-11-24 00:00:00,1160.752,1165.261,1157.453,1163.309,239,68.83431208840683
2009-11-24 04:00:00,1163.37,1168.495,1161.474,1164.607,240,71.2255306382657
2009-11-24 08:00:00,1164.64,1170.826,1162.646,1167.435,240,70.97463637911116
2009-11-24 12:00:00,1167.439,1170.355,1161.896,1168.047,240,79.83295304682724
2009-11-24 16:00:00,1168.032,1168.945,1162.217,1168.824,240,81.81225691159463
2009-11-24 20:00:00,1168.789,1170.014,1166.4,1167.32,221,74.18789080372092
2009-11-25 00:00:00,1167.351,1176.955,1166.255,1176.78,239,78.39499606408077
2009-11-25 04:00:00,1176.783,1179.55,1174.532,1178.37,240,75.24197284052921
2009-11-25 08:00:00,1178.366,1181.976,1174.803,1179.507,240,71.9180355068855
2009-11-25 12:00:00,1179.602,1182.388,1178.076,1178.076,240,67.64229458749908
2009-11-25 16:00:00,1178.026,1188.549,1177.958,1187.978,240,75.54797856794896
2009-11-25 20:00:00,1188.006,1192.263,1187.923,1188.215,222,72.97442799461592
2009-11-26 00:00:00,1187.384,1194.604,1186.764,1193.491,239,83.85778797218782
2009-11-26 04:00:00,1193.565,1194.676,1185.871,1190.098,240,84.72420036209985
2009-11-26 08:00:00,1190.174,1190.174,1180.6,1185.031,240,74.40016175413348
2009-11-26 12:00:00,1184.98,1186.264,1180.785,1181.291,240,67.76632448779637
2009-11-26 16:00:00,1181.269,1192.494,1179.692,1192.111,202,72.45477377789092
2009-11-26 20:00:00,1192.178,1192.57,1183.538,1184.695,158,63.480161943319615
2009-11-27 00:00:00,1185.507,1190.96,1184.718,1186.739,239,64.21441833156113
2009-11-27 04:00:00,1186.733,1186.961,1139.535,1147.739,240,40.25946892441784
2009-11-27 08:00:00,1147.465,1164.968,1141.122,1162.936,240,43.485176470588236
2009-11-27 12:00:00,1162.983,1176.874,1148.972,1174.607,240,48.38263231640754
2009-11-27 16:00:00,1175.335,1179.929,1169.974,1176.407,203,48.6751457339692
2009-11-27 20:00:00,1176.418,1176.945,1176.304,1176.503,60,49.31998374532026
2009-11-29 20:00:00,1176.509,1181.963,1167.0,1170.243,94,42.08379085317403
2009-11-30 00:00:00,1169.531,1178.176,1168.178,1176.481,239,45.02872443186638
2009-11-30 04:00:00,1176.418,1178.038,1163.538,1174.699,240,41.795606161154055
2009-11-30 08:00:00,1174.634,1174.692,1164.075,1169.107,240,41.008198898246306
2009-11-30 12:00:00,1169.273,1176.695,1165.573,1174.148,240,45.3370695047859
2009-11-30 16:00:00,1173.908,1180.975,1170.086,1175.666,240,47.54313168814153
2009-11-30 20:00:00,1175.784,1180.566,1175.555,1179.189,220,43.97171061225252
2009-12-01 00:00:00,1178.81,1180.354,1175.362,1178.76,239,47.03815711990102
2009-12-01 04:00:00,1178.675,1185.77,1174.903,1185.392,240,49.35721852661317
2009-12-01 08:00:00,1185.48,1198.041,1184.824,1194.223,240,81.15132019836473
2009-12-01 12:00:00,1194.189,1195.992,1189.726,1195.904,240,76.98137296624867
2009-12-01 16:00:00,1195.704,1200.891,1194.939,1197.632,240,72.50689136087267
2009-12-01 20:00:00,1197.562,1198.0,1194.321,1196.407,218,69.77222397975306
2009-12-02 00:00:00,1196.474,1209.725,1195.86,1207.688,240,75.24651479088733
2009-12-02 04:00:00,1207.681,1214.979,1207.232,1212.994,240,85.15302514513102
2009-12-02 08:00:00,1212.797,1216.628,1207.144,1209.186,240,78.01188824365735
2009-12-02 12:00:00,1209.117,1215.612,1205.811,1211.818,240,81.3362149019869
2009-12-02 16:00:00,1211.513,1213.658,1206.962,1213.22,240,90.07576721114856
2009-12-02 20:00:00,1213.291,1219.866,1211.282,1219.866,223,90.35697892023558
2009-12-03 00:00:00,1219.914,1225.94,1218.016,1225.917,240,91.07151614221466
2009-12-03 04:00:00,1225.776,1225.819,1211.787,1220.153,240,82.29784281569307
2009-12-03 08:00:00,1220.044,1221.158,1213.891,1215.07,240,76.67107389452023
2009-12-03 12:00:00,1214.943,1220.918,1204.679,1211.562,240,70.14750715979413
2009-12-03 16:00:00,1211.32,1217.842,1208.256,1216.822,240,68.41059063136444
2009-12-03 20:00:00,1216.752,1218.352,1204.741,1205.61,218,56.84427269906628
2009-12-04 00:00:00,1205.825,1207.025,1199.94,1201.841,240,52.884971280518606
2009-12-04 04:00:00,1201.832,1211.637,1200.601,1207.128,240,56.960874702956794
2009-12-04 08:00:00,1207.272,1208.249,1201.829,1205.044,240,48.050492538193815
2009-12-04 12:00:00,1204.786,1208.288,1175.229,1175.229,240,29.54690698757601
2009-12-04 16:00:00,1175.26,1180.179,1148.512,1150.04,240,23.990782923783243
2009-12-04 20:00:00,1149.696,1161.948,1148.969,1160.736,120,29.024522444689055
2009-12-06 20:00:00,1159.369,1159.814,1151.995,1156.977,84,27.343844412397416
2009-12-07 00:00:00,1157.255,1157.453,1143.631,1155.836,240,23.009998482523784
2009-12-07 04:00:00,1155.877,1160.274,1153.506,1154.647,240,18.674179823481936
2009-12-07 08:00:00,1154.665,1154.665,1135.243,1139.516,240,17.253478229088074
2009-12-07 12:00:00,1139.693,1145.493,1137.323,1142.439,240,19.97800980465111
2009-12-07 16:00:00,1142.296,1163.846,1139.773,1154.598,240,28.025521934358963
2009-12-07 20:00:00,1154.572,1162.574,1152.183,1158.707,216,27.380646567494267
2009-12-08 00:00:00,1158.775,1168.174,1155.993,1164.592,240,33.344432172557276
2009-12-08 04:00:00,1164.556,1164.903,1155.529,1155.529,240,31.969944716966523
2009-12-08 08:00:00,1155.818,1164.171,1155.011,1156.167,240,29.41485365282236
2009-12-08 12:00:00,1156.176,1156.672,1142.828,1146.175,240,27.648474815664187
2009-12-08 16:00:00,1146.148,1152.815,1126.847,1127.434,240,30.186958504331983
2009-12-08 20:00:00,1127.352,1132.5,1124.504,1130.214,220,39.90591206239946
2009-12-09 00:00:00,1130.628,1136.157,1127.63,1134.815,240,35.92947639261325
2009-12-09 04:00:00,1134.84,1134.84,1125.827,1129.828,240,35.45677583860976
2009-12-09 08:00:00,1129.782,1144.143,1129.179,1141.188,240,42.927634755402835
2009-12-09 12:00:00,1141.195,1146.229,1134.73,1144.43,240,45.16290916665884
2009-12-09 16:00:00,1144.393,1145.017,1117.02,1125.152,240,43.45651342043404
2009-12-09 20:00:00,1125.072,1133.154,1125.033,1133.057,218,45.911626285515055
2009-12-10 00:00:00,1132.279,1136.347,1127.229,1127.969,239,37.63385932812609
2009-12-10 04:00:00,1127.928,1130.982,1124.184,1127.853,240,35.119989197114094
2009-12-10 08:00:00,1127.752,1129.296,1121.038,1123.907,240,30.004816340171203
2009-12-10 12:00:00,1123.758,1131.549,1121.289,1126.027,240,34.43888853724927
2009-12-10 16:00:00,1125.862,1131.582,1122.07,1129.926,240,36.61924430166748
2009-12-10 20:00:00,1129.814,1132.426,1127.848,1132.426,225,42.40915164029462
2009-12-11 00:00:00,1133.019,1137.258,1130.774,1134.216,239,54.60658588273644
2009-12-11 04:00:00,1134.061,1138.234,1132.409,1135.122,240,53.42078117594587
2009-12-11 08:00:00,1135.191,1141.429,1134.488,1139.253,240,53.113599371386776
2009-12-11 12:00:00,1139.105,1141.683,1113.637,1118.156,240,43.320973242692666
2009-12-11 16:00:00,1118.244,1118.73,1109.484,1115.429,240,33.64404089148513
2009-12-11 20:00:00,1115.157,1117.779,1113.31,1114.685,120,30.494314530407692
2009-12-13 20:00:00,1113.595,1116.983,1109.977,1113.005,88,39.64432471141881
2009-12-14 00:00:00,1113.049,1122.494,1112.618,1120.041,240,38.73658705434395
2009-12-14 04:00:00,1119.969,1127.277,1118.927,1125.126,240,47.53967841874787
2009-12-14 08:00:00,1125.094,1125.618,1115.315,1117.823,239,42.280339880549214
2009-12-14 12:00:00,1117.801,1125.021,1117.188,1121.418,240,48.07391701360404
2009-12-14 16:00:00,1121.436,1124.366,1120.672,1123.713,240,48.21417546459213
2009-12-14 20:00:00,1123.751,1127.542,1123.115,1127.296,224,47.96035488273987
2009-12-15 00:00:00,1127.146,1128.392,1124.76,1128.068,240,46.52715797526458
2009-12-15 04:00:00,1127.825,1128.418,1120.396,1121.186,240,40.3959549501739
2009-12-15 08:00:00,1121.129,1121.159,1112.284,1114.102,240,35.799983786851
2009-12-15 12:00:00,1113.904,1127.171,1110.846,1124.27,240,40.64159098574653
2009-12-15 16:00:00,1124.313,1124.825,1116.029,1123.212,240,54.212490835166385
2009-12-15 20:00:00,1123.145,1125.283,1121.082,1124.126,219,57.471777865599044
2009-12-16 00:00:00,1124.233,1126.932,1121.016,1122.555,239,56.666553722088764
2009-12-16 04:00:00,1122.638,1127.24,1121.395,1124.081,240,59.4068487566245
2009-12-16 08:00:00,1124.331,1134.3,1123.357,1134.27,240,61.47037484885141
2009-12-16 12:00:00,1134.301,1138.781,1129.276,1137.11,240,60.02341920374713
2009-12-16 16:00:00,1137.08,1138.176,1128.807,1130.795,240,61.03211321268212
2009-12-16 20:00:00,1130.755,1140.312,1129.35,1139.604,218,64.20648064244003
2009-12-17 00:00:00,1139.886,1141.209,1131.98,1134.35,239,57.94220861644145
2009-12-17 04:00:00,1134.232,1135.189,1124.791,1128.309,240,50.72958529593933
2009-12-17 08:00:00,1128.244,1130.857,1119.124,1120.123,240,44.82996473053346
2009-12-17 12:00:00,1119.862,1121.954,1111.851,1113.875,240,45.2029447659541
2009-12-17 16:00:00,1114.052,1114.41,1097.861,1103.06,240,43.09305176770822
2009-12-17 20:00:00,1103.198,1104.623,1094.491,1103.317,221,35.03848735415501
2009-12-18 00:00:00,1103.13,1108.3,1100.796,1107.613,240,39.35381717421275
2009-12-18 04:00:00,1107.692,1108.334,1103.702,1106.951,240,38.23775151008778
2009-12-18 08:00:00,1106.954,1109.782,1103.427,1108.524,240,40.39117393269492
2009-12-18 12:00:00,1108.524,1109.982,1096.456,1100.659,240,35.24133585381229
2009-12-18 16:00:00,1100.66,1116.193,1099.265,1110.28,239,34.77444086212576
2009-12-18 20:00:00,1110.26,1114.139,1110.26,1112.74,118,34.458304635085824
2009-12-20 20:00:00,1111.947,1119.048,1110.003,1114.045,87,38.58867451493348
2009-12-21 00:00:00,1113.956,1117.113,1112.664,1115.744,240,32.001146615973994
2009-12-21 04:00:00,1115.684,1116.069,1110.919,1112.78,240,33.14633079134883
2009-12-21 08:00:00,1112.598,1114.273,1110.606,1113.644,240,37.53294227663006
2009-12-21 12:00:00,1113.584,1117.727,1103.026,1103.08,240,36.07438759335203
2009-12-21 16:00:00,1103.019,1103.962,1090.048,1091.634,240,33.24998870328801
2009-12-21 20:00:00,1091.655,1095.816,1090.02,1095.552,218,43.69012001210197
2009-12-22 00:00:00,1095.569,1096.97,1091.174,1092.396,240,41.248216947413844
2009-12-22 04:00:00,1092.24,1096.189,1092.131,1094.792,240,39.40290612136917
2009-12-22 08:00:00,1094.71,1096.79,1091.974,1092.192,240,38.179750444490544
2009-12-22 12:00:00,1092.151,1093.96,1076.221,1076.221,240,28.977339285946584
2009-12-22 16:00:00,1075.989,1089.625,1074.195,1084.137,240,39.254682622268284
2009-12-22 20:00:00,1084.081,1086.5,1081.239,1084.898,220,31.34225227874137
2009-12-23 00:00:00,1084.992,1088.089,1082.942,1084.595,239,28.63367900034902
2009-12-23 04:00:00,1084.667,1086.622,1082.914,1085.037,240,27.686153846153573
2009-12-23 08:00:00,1085.009,1085.665,1078.973,1083.343,239,25.074236479729123
2009-12-23 12:00:00,1083.317,1093.133,1080.686,1093.133,240,36.32224558276822
2009-12-23 16:00:00,1093.044,1095.597,1089.379,1089.449,240,33.79241971570576
2009-12-23 20:00:00,1089.469,1091.366,1085.943,1091.296,218,41.062435531824526
2009-12-24 00:00:00,1091.359,1097.334,1090.133,1094.666,239,52.62066104273264
2009-12-24 04:00:00,1094.501,1104.592,1094.198,1102.933,239,55.9335659276172
2009-12-24 08:00:00,1102.967,1105.363,1101.153,1102.866,240,58.85666914800037
2009-12-24 12:00:00,1102.827,1103.81,1096.704,1100.154,240,54.511645126548295
2009-12-24 16:00:00,1100.087,1105.277,1099.884,1104.223,203,59.87880380339286
2009-12-24 20:00:00,1104.121,1104.42,1104.054,1104.209,104,81.1420687199577
2009-12-25 00:00:00,1104.225,1104.427,1104.061,1104.159,120,77.00566495818781
2009-12-25 04:00:00,1104.267,1104.308,1103.638,1103.827,114,75.83035397505566
2009-12-25 08:00:00,1103.749,1104.022,1103.641,1103.773,116,76.3491976258518
2009-12-25 12:00:00,1103.75,1104.013,1103.628,1103.723,117,75.95277777777784
2009-12-25 16:00:00,1103.734,1103.936,1103.631,1103.723,111,79.70325890514778
2009-12-25 20:00:00,1103.72,1103.951,1103.637,1103.673,57,71.4524139053978
2009-12-27 20:00:00,1103.57,1109.283,1103.438,1107.275,88,86.40336546315977
2009-12-28 00:00:00,1107.506,1113.225,1105.771,1112.134,238,87.89278440500448
2009-12-28 04:00:00,1112.09,1113.343,1109.399,1110.319,240,80.17038664662118
2009-12-28 08:00:00,1110.236,1113.224,1109.437,1111.333,240,72.47431506849327
2009-12-28 12:00:00,1111.314,1112.635,1101.368,1102.667,240,49.63535749624351
2009-12-28 16:00:00,1102.591,1108.337,1101.58,1104.153,240,57.67238402210192
2009-12-28 20:00:00,1104.078,1107.715,1103.676,1104.869,221,51.42240620045788
2009-12-29 00:00:00,1104.787,1105.666,1101.149,1102.278,240,46.181530551710466
2009-12-29 04:00:00,1102.194,1106.694,1101.911,1104.268,240,50.20018365472897
2009-12-29 08:00:00,1104.073,1106.06,1102.249,1104.741,240,51.669955419133196
2009-12-29 12:00:00,1104.669,1107.899,1097.576,1099.277,240,43.141322919209394
2009-12-29 16:00:00,1099.183,1099.845,1096.224,1097.459,240,40.93330245484038
2009-12-29 20:00:00,1097.471,1098.715,1091.308,1092.655,232,35.935752770153584
2009-12-30 00:00:00,1093.29,1094.837,1090.435,1093.739,239,37.69996533108824
2009-12-30 04:00:00,1093.688,1096.04,1093.05,1095.25,240,34.2978767856676
2009-12-30 08:00:00,1095.314,1095.667,1089.776,1090.373,240,21.59805789762217
2009-12-30 12:00:00,1090.534,1093.876,1085.598,1090.099,240,22.50326370757196
2009-12-30 16:00:00,1090.239,1095.518,1088.624,1092.816,239,25.933820280211137
2009-12-30 20:00:00,1092.681,1093.905,1090.595,1092.995,212,33.871398078975375
2009-12-31 00:00:00,1093.103,1097.447,1092.536,1097.03,236,39.052654228014525
2009-12-31 04:00:00,1097.106,1102.422,1096.267,1101.887,240,45.93444947374166
2009-12-31 08:00:00,1101.778,1106.521,1100.704,1104.132,240,52.55175071570143
2009-12-31 12:00:00,1104.013,1105.189,1095.951,1097.974,240,42.228862109837955
2009-12-31 16:00:00,1097.948,1098.278,1094.548,1095.098,233,38.76081027529784
2009-12-31 20:00:00,1095.064,1096.82,1094.17,1096.093,163,45.857403070517925
2010-01-01 00:00:00,1096.088,1096.277,1095.87,1096.078,104,48.1147787151554
2010-01-01 04:00:00,1096.056,1096.332,1095.98,1096.14,106,55.46495217186773
2010-01-01 08:00:00,1096.118,1096.34,1095.999,1096.144,110,53.90358708001937
2010-01-01 12:00:00,1096.048,1096.32,1095.99,1096.099,95,51.446879580080974
2010-01-01 16:00:00,1096.097,1096.321,1095.974,1096.09,105,61.68117363409691
2010-01-01 20:00:00,1096.063,1096.24,1095.857,1096.099,63,62.3936214161775
2010-01-03 20:00:00,1096.072,1099.914,1095.404,1095.404,91,55.833032816444096
2010-01-04 00:00:00,1094.345,1098.623,1092.987,1098.353,239,60.7357537869681
2010-01-04 04:00:00,1098.275,1103.265,1098.004,1103.174,240,61.93473193473172
2010-01-04 08:00:00,1103.422,1118.126,1102.554,1115.877,240,70.82713035193207
2010-01-04 12:00:00,1115.728,1123.295,1114.015,1121.575,240,73.54680201949266
2010-01-04 16:00:00,1121.587,1122.676,1115.283,1117.167,240,77.19402646717072
2010-01-04 20:00:00,1117.046,1122.411,1116.552,1120.416,217,85.49716785373737
2010-01-05 00:00:00,1120.853,1123.413,1119.921,1122.096,239,85.7704899991741
2010-01-05 04:00:00,1121.86,1127.497,1121.325,1127.137,240,87.53534914074368
2010-01-05 08:00:00,1127.255,1127.399,1119.507,1120.918,240,76.0656427519458
2010-01-05 12:00:00,1120.754,1127.532,1117.655,1124.251,240,77.63227747301339
2010-01-05 16:00:00,1124.128,1125.601,1114.864,1117.81,240,68.95991616452702
2010-01-05 20:00:00,1117.748,1119.829,1115.377,1118.253,218,69.20903465131991
2010-01-06 00:00:00,1118.097,1123.752,1116.624,1122.836,240,71.47101810063755
2010-01-06 04:00:00,1122.91,1124.136,1118.35,1123.515,240,72.58020466849797
2010-01-06 08:00:00,1123.452,1126.213,1121.445,1121.487,240,68.86149430910204
2010-01-06 12:00:00,1121.421,1136.962,1120.668,1135.55,240,72.93957601178988
2010-01-06 16:00:00,1135.536,1140.02,1133.269,1138.945,240,68.82794645772104
2010-01-06 20:00:00,1138.977,1139.737,1135.836,1135.946,225,62.270111507658484
2010-01-07 00:00:00,1135.353,1137.947,1130.513,1132.393,239,63.192735590753195
2010-01-07 04:00:00,1132.201,1133.94,1130.498,1133.246,240,61.59826432833133
2010-01-07 08:00:00,1133.256,1133.64,1128.253,1129.76,240,56.70915330205193
2010-01-07 12:00:00,1129.67,1134.937,1128.074,1131.437,240,53.99985116832856
2010-01-07 16:00:00,1131.43,1134.623,1128.836,1133.369,240,62.585666632972796
2010-01-07 20:00:00,1133.253,1133.41,1126.661,1126.661,223,52.28046934140811
2010-01-08 00:00:00,1126.946,1127.404,1121.56,1123.537,239,55.78216182379914
2010-01-08 04:00:00,1123.483,1125.536,1119.553,1123.861,240,55.675653793215304
2010-01-08 08:00:00,1123.772,1125.308,1120.574,1124.151,240,51.45751590521165
2010-01-08 12:00:00,1124.132,1138.419,1119.287,1126.9,240,53.58724910451241
2010-01-08 16:00:00,1126.934,1138.171,1125.626,1135.221,240,62.84175487152635
2010-01-08 20:00:00,1135.269,1137.261,1134.338,1136.717,120,51.42640623854126
2010-01-10 20:00:00,1139.059,1156.543,1136.75,1153.5,102,63.40362832673368
2010-01-11 00:00:00,1153.164,1157.399,1151.774,1154.474,239,67.72335947962512
2010-01-11 04:00:00,1154.418,1154.719,1151.174,1152.527,240,69.87012474340766
2010-01-11 08:00:00,1152.561,1159.27,1152.363,1158.008,240,72.39202777978738
2010-01-11 12:00:00,1157.979,1160.949,1152.149,1156.029,240,74.42037742865128
2010-01-11 16:00:00,1155.925,1157.108,1149.396,1150.994,240,67.11233221916953
2010-01-11 20:00:00,1150.997,1152.625,1149.012,1149.423,213,64.13652213729719
2010-01-12 00:00:00,1148.756,1153.515,1147.649,1150.275,239,73.18462082236978
2010-01-12 04:00:00,1150.297,1157.604,1150.055,1155.97,240,80.31291474288287
2010-01-12 08:00:00,1155.879,1157.0,1145.651,1147.561,240,69.24263583514653
2010-01-12 12:00:00,1147.383,1153.102,1143.75,1152.174,240,71.26014718154914
2010-01-12 16:00:00,1152.137,1152.209,1125.446,1127.081,240,50.10255073711873
2010-01-12 20:00:00,1127.057,1129.839,1125.885,1129.835,209,46.74294284124721
2010-01-13 00:00:00,1129.74,1132.042,1124.488,1128.79,239,45.180041590154495
2010-01-13 04:00:00,1128.729,1131.735,1126.426,1127.087,240,30.333129811916507
2010-01-13 08:00:00,1126.948,1134.148,1126.032,1133.821,240,35.836842177449256
2010-01-13 12:00:00,1133.773,1136.701,1119.245,1125.219,240,32.839403765427505
2010-01-13 16:00:00,1125.189,1137.841,1121.179,1136.832,240,37.644985880650744
2010-01-13 20:00:00,1136.806,1139.259,1135.182,1137.889,214,39.30121732565815
2010-01-14 00:00:00,1138.322,1144.844,1137.465,1142.561,239,45.00491630436071
2010-01-14 04:00:00,1142.457,1143.331,1139.274,1141.202,240,45.118228999655585
2010-01-14 08:00:00,1141.126,1141.126,1134.986,1137.201,240,42.51631368059526
2010-01-14 12:00:00,1137.143,1141.794,1132.359,1132.912,240,36.5854509913432
2010-01-14 16:00:00,1132.926,1145.59,1130.439,1142.883,240,47.32704043151333
2010-01-14 20:00:00,1142.966,1144.182,1139.645,1142.78,216,44.34069111764421
2010-01-15 00:00:00,1142.871,1145.088,1138.56,1139.98,239,60.62468082302371
2010-01-15 04:00:00,1139.876,1140.031,1134.572,1134.685,240,53.83435582822081
2010-01-15 08:00:00,1134.604,1137.277,1130.567,1134.306,240,54.407299689987
2010-01-15 12:00:00,1134.264,1136.143,1126.828,1130.821,240,52.900870105655635
2010-01-15 16:00:00,1130.951,1133.068,1127.486,1128.646,240,45.67314927844018
2010-01-15 20:00:00,1128.583,1131.52,1128.297,1129.598,98,54.1983854576134
2010-01-17 20:00:00,1129.57,1133.001,1126.636,1132.016,94,44.39426389794203
2010-01-18 00:00:00,1132.005,1133.26,1128.797,1132.659,239,43.85313337407765
2010-01-18 04:00:00,1132.687,1136.413,1131.568,1134.924,240,40.48586022175165
2010-01-18 08:00:00,1134.937,1136.862,1133.034,1135.954,240,43.4080289403607
2010-01-18 12:00:00,1135.916,1136.169,1131.705,1134.29,240,46.11545544316628
2010-01-18 16:00:00,1134.23,1134.983,1132.12,1132.205,175,48.997589678150995
2010-01-18 20:00:00,1132.2,1136.687,1131.552,1135.384,140,36.831384118287545
2010-01-19 00:00:00,1135.418,1138.983,1134.813,1137.718,239,41.756774361646904
2010-01-19 04:00:00,1137.676,1140.016,1134.943,1138.881,240,48.109540028210816
2010-01-19 08:00:00,1138.817,1139.371,1129.494,1130.262,240,43.17248618443401
2010-01-19 12:00:00,1130.211,1136.245,1128.284,1132.413,240,47.22945877118519
2010-01-19 16:00:00,1132.428,1139.595,1130.58,1137.931,239,59.821527240579144
2010-01-19 20:00:00,1137.876,1139.256,1134.37,1137.944,219,63.65986954222235
2010-01-20 00:00:00,1138.828,1141.058,1133.094,1134.251,239,56.32630863358258
2010-01-20 04:00:00,1134.23,1134.46,1128.228,1129.011,240,46.20552062024888
2010-01-20 08:00:00,1128.95,1132.132,1127.223,1128.673,240,44.927720655604084
2010-01-20 12:00:00,1128.702,1130.785,1109.872,1111.219,240,28.244709164663064
2010-01-20 16:00:00,1111.268,1113.588,1106.993,1112.337,240,28.360424416793535
2010-01-20 20:00:00,1112.302,1115.043,1109.849,1114.882,214,32.49954914337259
2010-01-21 00:00:00,1114.979,1115.667,1110.327,1112.627,240,32.400215749730435
2010-01-21 04:00:00,1112.465,1117.198,1111.711,1112.742,240,28.459167364335244
