Date,Open,High,Low,Close,Volume,EMA,RSI
2010-09-29 00:00,1308.723,1309.634,1307.218,1309.427,238,1294.566757585633,66.97571299002313
2010-09-29 04:00,1309.438,1312.904,1308.848,1310.006,240,1295.5628377413987,67.19227111177864
2010-09-29 08:00,1309.957,1311.755,1305.415,1309.023,240,1296.4312353064697,66.38148459522279
2010-09-29 12:00,1308.86,1310.973,1305.254,1310.613,240,1297.3461878673427,66.30984240261671
2010-09-29 16:00,1310.534,1311.627,1306.39,1309.094,240,1298.10411123074,62.617169144015996
2010-09-29 20:00,1309.102,1310.242,1307.09,1307.926,213,1298.7377814739182,65.51768755013836
2010-09-30 00:00,1307.894,1309.027,1305.578,1307.348,238,1299.293279443343,64.16383132281678
2010-09-30 04:00,1307.307,1312.562,1306.296,1311.974,240,1300.1113904469983,76.07401489575528
2010-09-30 08:00,1311.915,1314.628,1310.297,1312.199,240,1300.8912362246112,75.74205685618726
2010-09-30 12:00,1312.134,1315.179,1296.171,1302.325,240,1300.983737113346,67.24193922523752
2010-09-30 16:00,1302.252,1310.066,1299.039,1308.165,240,1301.447044396356,70.97583031897379
2010-09-30 20:00,1308.23,1308.827,1305.519,1306.684,222,1301.784912499817,51.51788211167363
2010-10-01 00:00,1306.535,1310.296,1306.446,1309.65,238,1302.2923374998288,52.14097294644524
2010-10-01 04:00,1309.571,1312.392,1308.18,1310.593,238,1302.827864112743,53.031306441902586
2010-10-01 08:00,1310.703,1316.954,1310.428,1315.243,231,1303.6288406215986,57.854789044351925
2010-10-01 12:00,1315.173,1319.757,1314.163,1316.983,240,1304.490399291173,59.136264829897826
2010-10-01 16:00,1316.988,1318.709,1314.7,1318.709,239,1305.4077283691618,62.44155577249146
2010-10-01 20:00,1318.685,1318.895,1317.527,1318.475,56,1306.2507781517966,60.463135480436215
2010-10-03 20:00,1316.969,1319.74,1316.048,1317.096,150,1306.9504698839387,60.68928666844762
2010-10-04 00:00,1316.325,1317.741,1314.87,1316.919,238,1307.5936008591686,62.339800762919054
2010-10-04 04:00,1316.932,1319.466,1316.076,1317.467,237,1308.2305943521255,63.89628937899985
2010-10-04 08:00,1317.417,1318.154,1312.049,1315.969,240,1308.7298463294078,56.0019230191402
2010-10-04 12:00,1315.842,1316.432,1312.163,1314.556,240,1309.1057272113815,53.41901418666043
2010-10-04 16:00,1314.408,1315.914,1311.995,1314.558,236,1309.457486746131,74.86685368134317
2010-10-04 20:00,1314.56,1315.037,1311.574,1314.205,219,1309.7637779238,65.80324437467274
2010-10-05 00:00,1314.328,1315.186,1312.13,1313.921,239,1310.031985799684,70.20041310779902
2010-10-05 04:00,1313.816,1327.497,1312.803,1326.406,239,1311.0883738126076,80.54097404491102
2010-10-05 08:00,1326.422,1327.424,1323.067,1326.797,240,1312.101833566633,80.1413690476191
2010-10-05 12:00,1326.84,1339.595,1326.138,1338.101,240,1313.7791991429795,84.08182739905783
2010-10-05 16:00,1338.126,1341.27,1336.476,1340.024,240,1315.472412101497,84.16822374469857
2010-10-05 20:00,1339.972,1340.636,1338.111,1338.83,205,1316.9793532562392,80.3164080156698
2010-10-06 00:00,1338.732,1343.884,1338.616,1343.498,239,1318.6902336913206,83.25845982083568
2010-10-06 04:00,1343.51,1349.363,1343.006,1348.01,240,1320.581831517687,87.92942677660017
2010-10-06 08:00,1348.025,1348.359,1341.841,1346.434,240,1322.2497133552558,85.01103176674336
2010-10-06 12:00,1346.459,1348.352,1341.985,1347.9,240,1323.9045705581427,85.33051614850591
2010-10-06 16:00,1347.908,1348.795,1343.39,1348.213,240,1325.4728563285853,88.49202559449918
2010-10-06 20:00,1348.23,1349.124,1344.515,1344.515,205,1326.7013817267411,83.91405737055435
2010-10-07 00:00,1344.471,1355.098,1344.087,1353.392,240,1328.4233570992096,86.60545961843029
2010-10-07 04:00,1353.284,1358.127,1351.004,1356.952,240,1330.2639147057123,87.99665783719439
2010-10-07 08:00,1356.803,1364.45,1351.887,1357.633,240,1332.0296621440534,88.58212116932657
2010-10-07 12:00,1357.593,1360.919,1330.008,1332.587,240,1332.0656194250823,54.46545969454844
2010-10-07 16:00,1332.612,1336.875,1325.177,1333.985,238,1332.1894504299157,55.11849151190605
2010-10-07 20:00,1334.016,1336.372,1331.226,1334.558,212,1332.3422600795986,47.02193830377394
2010-10-08 00:00,1334.253,1336.046,1327.264,1333.263,240,1332.4016626551086,44.25641809810221
2010-10-08 04:00,1333.202,1334.918,1330.828,1334.098,240,1332.511103774134,45.955417279223255
2010-10-08 08:00,1334.046,1334.364,1324.627,1329.16,240,1332.2949035306415,37.801184317996174
2010-10-08 12:00,1329.204,1349.406,1328.716,1345.354,240,1333.1374258835033,48.11497515968776
2010-10-08 16:00,1345.365,1347.136,1341.573,1346.746,240,1334.0153984071483,50.222013491589195
2010-10-08 20:00,1346.709,1347.03,1344.498,1345.06,35,1334.7279533486226,47.98541554351208
2010-10-10 20:00,1344.547,1354.847,1344.529,1354.683,138,1336.0153757132277,54.05408792420675
2010-10-11 00:00,1354.38,1354.614,1349.446,1352.668,239,1337.0897385704388,55.218721595636936
2010-10-11 04:00,1352.563,1353.15,1345.973,1347.615,240,1337.7687876949267,46.1118065931699
2010-10-11 08:00,1347.576,1349.936,1346.501,1347.637,240,1338.4054465533186,43.41705417591269
2010-10-11 12:00,1347.6,1350.986,1340.141,1347.349,240,1338.9824500014918,42.691662639642914
2010-10-11 16:00,1347.487,1353.72,1346.596,1353.265,239,1339.9039048401053,70.1823221675646
2010-10-11 20:00,1353.297,1354.871,1351.517,1352.654,219,1340.7264916246147,68.50577902896445
2010-10-12 00:00,1352.635,1353.072,1346.71,1348.34,240,1341.2176857133493,62.71824591192628
2010-10-12 04:00,1348.213,1349.643,1344.366,1345.745,240,1341.5097705060366,61.248693269889216
2010-10-12 08:00,1345.509,1348.569,1339.908,1347.671,240,1341.9072691830665,61.99600516147275
2010-10-12 12:00,1347.624,1352.101,1344.421,1345.958,240,1342.168606655127,65.74379545624934
2010-10-12 16:00,1345.935,1352.384,1344.69,1349.972,240,1342.6720513870544,55.60872522347439
2010-10-12 20:00,1349.967,1352.331,1348.211,1351.283,212,1343.2275964588573,55.521211088665225
2010-10-13 00:00,1351.339,1358.309,1349.838,1356.07,238,1344.056138622802,62.45813342989037
2010-10-13 04:00,1355.974,1359.235,1354.085,1358.726,239,1345.0025812922988,55.431073856156566
2010-10-13 08:00,1358.666,1360.698,1356.111,1357.601,240,1345.8153824992473,56.78896809886897
2010-10-13 12:00,1357.479,1373.563,1355.447,1371.118,240,1347.4478094347799,76.23395468244198
2010-10-13 16:00,1371.034,1371.956,1368.602,1371.622,240,1349.0074346325362,76.48695805817508
2010-10-13 20:00,1371.6,1373.293,1370.535,1372.696,216,1350.5357291723726,77.5134055532638
2010-10-14 00:00,1372.547,1378.76,1372.547,1376.716,240,1352.2247789031874,76.54810152376177
2010-10-14 04:00,1376.658,1386.367,1375.896,1383.602,240,1354.2491157481431,80.67681693826569
2010-10-14 08:00,1383.466,1383.928,1375.942,1380.057,240,1355.9141405385856,81.92579469732043
2010-10-14 12:00,1380.044,1380.293,1369.953,1374.798,240,1357.1324540522253,77.75569864531784
2010-10-14 16:00,1374.815,1379.561,1371.506,1378.734,240,1358.5261021778883,78.57839439159466
2010-10-14 20:00,1378.66,1382.61,1378.214,1378.329,217,1359.8037084889925,80.5162239107071
2010-10-15 00:00,1378.323,1380.291,1375.865,1379.862,240,1361.0977918122833,79.56010918153405
2010-10-15 04:00,1379.75,1381.402,1377.399,1378.195,240,1362.2008375018136,76.42888007227855
2010-10-15 08:00,1378.127,1379.667,1375.358,1377.335,240,1363.177235082342,72.62859939983394
2010-10-15 12:00,1377.288,1384.974,1362.494,1370.924,240,1363.6770263673523,62.01962870994425
2010-10-15 16:00,1370.983,1372.315,1363.594,1368.039,240,1363.9584440210715,59.94057369243062
2010-10-15 20:00,1367.827,1368.812,1366.847,1367.881,58,1364.2115121487443,45.86516107605468
2010-10-17 20:00,1367.819,1370.263,1364.893,1365.883,144,1364.3193500746318,42.93870118365036
2010-10-18 00:00,1366.042,1366.122,1355.688,1357.976,239,1363.91010168272,34.4954708236784
2010-10-18 04:00,1358.004,1363.158,1357.022,1358.023,240,1363.5302886709317,28.51231119387549
2010-10-18 08:00,1357.908,1362.248,1352.698,1358.938,240,1363.2340119824846,17.13745136705225
2010-10-18 12:00,1358.883,1372.416,1358.305,1369.334,240,1363.627559596518,37.91829100660256
2010-10-18 16:00,1369.419,1374.557,1368.929,1374.477,239,1364.327523493517,49.637378278846036
2010-10-18 20:00,1374.459,1374.459,1366.304,1367.685,218,1364.544134881032,38.27493261455532
2010-10-19 00:00,1367.674,1370.444,1366.098,1366.675,240,1364.6816100499977,37.78969867147234
2010-10-19 04:00,1366.589,1368.649,1364.025,1367.907,239,1364.8896997241916,37.39482507749717
2010-10-19 08:00,1367.899,1370.138,1352.496,1356.581,240,1364.3536545806953,31.06692361597753
2010-10-19 12:00,1356.486,1357.716,1332.404,1343.65,240,1363.017934930328,25.643880782635094
2010-10-19 16:00,1343.545,1345.805,1329.048,1331.807,240,1361.0043262251456,23.776195647801757
2010-10-19 20:00,1331.794,1334.895,1329.82,1332.751,217,1359.1815309848137,25.71102117232448
2010-10-20 00:00,1332.594,1337.945,1332.0,1337.669,239,1357.793625759987,30.483708431306695
2010-10-20 04:00,1337.704,1342.704,1336.951,1341.681,240,1356.7541015174072,34.76251636949732
2010-10-20 08:00,1341.559,1342.243,1339.268,1341.85,240,1355.7925465808003,38.75108122436436
2010-10-20 12:00,1341.692,1345.579,1332.468,1341.217,240,1354.8521887368777,38.371803387578986
2010-10-20 16:00,1341.185,1346.634,1340.938,1343.897,239,1354.1454023667566,39.84114333571961
2010-10-20 20:00,1343.901,1348.607,1343.071,1348.532,218,1353.783247375353,34.76445772543485
2010-10-21 00:00,1348.624,1348.638,1341.866,1343.102,239,1353.0941346414595,27.11691342717505
2010-10-21 04:00,1343.099,1344.315,1340.332,1343.149,240,1352.452513051688,30.152078951625597
2010-10-21 08:00,1343.162,1347.701,1342.884,1344.458,240,1351.9367380160952,32.11450836432712
2010-10-21 12:00,1344.569,1346.276,1327.838,1331.439,240,1350.6143033053795,25.3247807729781
2010-10-21 16:00,1331.346,1331.934,1317.706,1324.958,240,1348.959057930839,27.10170743363588
2010-10-21 20:00,1324.818,1326.705,1321.627,1325.871,214,1347.469505806269,34.41340978030249
2010-10-22 00:00,1325.845,1328.158,1324.373,1327.207,239,1346.1622473671548,45.05652753299234
2010-10-22 04:00,1327.197,1327.935,1314.73,1317.599,240,1344.3194572144353,36.27287552092757
2010-10-22 08:00,1317.867,1323.945,1315.296,1322.79,240,1342.9304599747943,36.58655319762701
2010-10-22 12:00,1322.907,1327.78,1317.678,1323.2,240,1341.6575270731948,32.182179286939984
2010-10-22 16:00,1323.244,1327.546,1320.927,1327.141,240,1340.7209769394403,36.780328222457996
2010-10-22 20:00,1327.243,1328.016,1327.111,1327.902,58,1339.8939461691539,38.060651709976455
2010-10-24 20:00,1326.922,1334.732,1326.299,1333.501,154,1339.4814980292085,41.141785957736914
2010-10-25 00:00,1333.525,1339.063,1332.536,1338.352,239,1339.4086271886144,41.35764737842994
2010-10-25 04:00,1338.373,1348.563,1337.764,1344.17,240,1339.7158125312847,50.90074893731865
2010-10-25 08:00,1344.111,1346.277,1340.999,1345.127,240,1340.0649214002342,51.64302089909297
2010-10-25 12:00,1344.997,1346.394,1333.369,1337.64,240,1339.9084748582836,44.86379798710301
2010-10-25 16:00,1337.719,1342.322,1334.083,1339.218,240,1339.8639280932332,57.08070124337805
2010-10-25 20:00,1339.197,1342.018,1337.844,1340.438,215,1339.900964990444,65.58284678880611
2010-10-26 00:00,1340.344,1343.154,1338.155,1339.822,239,1339.8958704749316,64.12816721689964
2010-10-26 04:00,1339.836,1340.351,1334.197,1334.696,240,1339.56039496042,57.04343246242666
2010-10-26 08:00,1334.637,1337.001,1329.893,1331.906,240,1339.0665630274896,65.43532204121266
2010-10-26 12:00,1331.894,1340.206,1327.768,1340.206,240,1339.1400750902321,67.60828244429163
2010-10-26 16:00,1340.202,1341.75,1336.692,1339.473,239,1339.1615541166689,66.34590272615864
2010-10-26 20:00,1339.407,1343.166,1338.68,1341.229,214,1339.2949377220452,64.80080685829552
2010-10-27 00:00,1341.263,1343.115,1333.601,1334.458,239,1338.9828772238488,56.11544345360252
2010-10-27 04:00,1334.501,1335.975,1326.729,1330.03,240,1338.4052722416652,46.689935343594435
2010-10-27 08:00,1330.001,1334.734,1329.728,1331.477,240,1337.9582869357514,42.98855732555531
2010-10-27 12:00,1331.315,1331.909,1319.041,1322.996,240,1336.992978101187,29.518282066163707
2010-10-27 16:00,1322.911,1326.084,1319.067,1325.255,240,1336.235689191433,31.250000000000213
2010-10-27 20:00,1325.195,1327.834,1323.362,1327.61,222,1335.6791931145665,39.52152110321754
2010-10-28 00:00,1327.797,1328.664,1324.995,1327.712,239,1335.1651806555622,37.59701621248704
2010-10-28 04:00,1327.619,1327.999,1322.545,1324.054,240,1334.4483302906872,33.22067920199913
2010-10-28 08:00,1324.077,1329.709,1322.944,1328.829,240,1334.0857928525784,39.625526132009604
2010-10-28 12:00,1329.017,1345.118,1328.915,1341.814,240,1334.5843868620896,55.84976988823157
2010-10-28 16:00,1341.72,1343.777,1340.262,1342.825,239,1335.1160393226,59.24383264760173
2010-10-28 20:00,1342.862,1344.451,1340.848,1342.707,211,1335.605778721142,52.457792016352734
2010-10-29 00:00,1342.725,1342.725,1337.976,1340.179,239,1335.9008252552621,50.670159851160086
2010-10-29 04:00,1340.106,1342.665,1336.977,1339.068,240,1336.1051591097614,47.923273558976675
2010-10-29 08:00,1339.075,1347.164,1335.103,1346.604,240,1336.7825036833253,61.50320112133948
2010-10-29 12:00,1346.553,1352.249,1341.64,1347.769,240,1337.4913098973045,67.9069673537785
2010-10-29 16:00,1347.763,1358.734,1347.394,1357.209,239,1338.7634189361881,72.36631666782563
2010-10-29 20:00,1357.168,1358.869,1357.014,1358.798,56,1340.0559725532084,85.35511139200509
2010-10-31 20:00,1356.698,1364.809,1356.686,1362.59,149,1341.5097807755822,85.78548835426052
2010-11-01 00:00,1362.575,1362.644,1356.212,1358.058,240,1342.577407822319,78.01516322549793
2010-11-01 04:00,1357.955,1364.094,1357.566,1362.139,240,1343.8394460273307,79.51509747775252
2010-11-01 08:00,1362.183,1365.168,1359.371,1359.507,240,1344.8502559610513,80.93899991273253
2010-11-01 12:00,1359.215,1361.249,1348.735,1352.468,240,1345.341723318403,69.84502761967144
2010-11-01 16:00,1352.389,1353.96,1349.486,1350.176,238,1345.6536121365705,58.55605124217236
2010-11-01 20:00,1350.163,1353.644,1349.224,1353.395,214,1346.1530565148564,60.34773074362686
2010-11-02 00:00,1353.437,1356.838,1351.16,1356.039,240,1346.7908593203497,62.43656716417901
2010-11-02 04:00,1355.981,1357.551,1354.045,1355.477,240,1347.3512554932304,64.81388232559948
2010-11-02 08:00,1355.485,1359.262,1352.579,1353.988,240,1347.7794325581833,64.34284395908651
2010-11-02 12:00,1353.991,1359.182,1350.082,1352.987,240,1348.1154046512038,57.01783319040404
2010-11-02 16:00,1352.944,1356.907,1350.11,1355.694,239,1348.60434628661,58.42744422467516
2010-11-02 20:00,1355.757,1357.073,1355.067,1355.925,206,1349.0766465261836,48.302036498280714
2010-11-03 00:00,1355.848,1356.755,1350.386,1354.142,239,1349.4034435244944,43.87432901799809
2010-11-03 04:00,1354.136,1356.167,1353.11,1354.236,239,1349.715221361624,37.824287296682925
2010-11-03 08:00,1354.064,1363.796,1352.794,1363.71,240,1350.6181103060353,57.200366897676446
2010-11-03 12:00,1363.662,1363.662,1327.233,1335.138,240,1349.6193935120975,28.81909035284515
2010-11-03 16:00,1334.996,1347.649,1325.51,1347.327,240,1349.4714971564783,41.69122462344462
2010-11-03 20:00,1347.342,1348.816,1346.132,1347.996,221,1349.3763037915444,46.65899650360101
2010-11-04 00:00,1348.199,1356.87,1346.968,1355.462,239,1349.7689293533804,53.665742024965375
2010-11-04 04:00,1355.456,1358.298,1352.992,1356.249,240,1350.186998427356,52.048286157202774
2010-11-04 08:00,1356.212,1365.707,1356.113,1362.297,240,1350.9682888513976,54.2820779505146
2010-11-04 12:00,1362.544,1383.144,1362.401,1377.145,240,1352.657108925501,62.401840701481206
2010-11-04 16:00,1377.252,1393.018,1377.021,1391.451,240,1355.1599406077269,68.69877714000498
2010-11-04 20:00,1391.432,1393.687,1386.617,1386.617,218,1357.1894283104543,66.1670256134143
2010-11-05 00:00,1387.045,1390.957,1385.857,1389.336,239,1359.263400677522,66.17092866756391
2010-11-05 04:00,1389.29,1389.736,1383.946,1384.322,240,1360.8800845047788,63.04973208459319
2010-11-05 08:00,1384.338,1388.534,1377.665,1383.452,240,1362.336337117374,63.583279265918925
2010-11-05 12:00,1383.633,1397.689,1374.342,1390.245,240,1364.1368960130274,65.71224114007441
2010-11-05 16:00,1390.244,1397.677,1386.488,1395.017,240,1366.1291607863805,64.2450881359942
2010-11-05 20:00,1394.874,1394.874,1392.065,1393.074,60,1367.8675375098398,84.79305291983951
2010-11-07 20:00,1392.795,1394.933,1392.165,1394.76,86,1369.6025350898503,82.59775960415087
2010-11-08 00:00,1397.645,1397.957,1387.875,1389.537,239,1370.8886296001826,76.86685896855474
2010-11-08 04:00,1389.372,1391.62,1387.218,1389.742,240,1372.1049760775902,74.46893558702601
2010-11-08 08:00,1389.745,1392.802,1386.583,1391.665,240,1373.3669131048425,74.87637671386825
2010-11-08 12:00,1391.541,1393.982,1387.671,1392.354,240,1374.5918864529174,72.83099126471704
2010-11-08 16:00,1392.294,1409.381,1391.646,1409.059,240,1376.8155711978904,73.576430956532
2010-11-08 20:00,1409.1,1410.22,1405.084,1405.42,216,1378.6610182173815,62.25028501271603
2010-11-09 00:00,1405.1,1412.582,1402.789,1410.579,239,1380.7202428485182,70.89466341123135
2010-11-09 04:00,1410.523,1414.359,1408.237,1412.089,240,1382.7440336324848,70.26776647485354
2010-11-09 08:00,1411.988,1421.651,1406.814,1419.998,240,1385.147515333615,80.2205807610209
2010-11-09 12:00,1420.176,1423.597,1412.74,1420.225,240,1387.4105788604786,81.49290033057582
2010-11-09 16:00,1420.235,1423.9,1400.101,1402.812,240,1388.4042189339962,59.10612582061654
2010-11-09 20:00,1402.493,1402.493,1383.036,1395.886,214,1388.8869144866417,50.6106215832595
2010-11-10 00:00,1396.021,1402.786,1393.259,1396.347,240,1389.3682103262133,52.34876210979544
2010-11-10 04:00,1396.263,1400.877,1394.839,1400.366,240,1390.077745143877,53.89262304188426
2010-11-10 08:00,1400.455,1409.636,1395.374,1398.854,240,1390.6439551345948,56.82094381890863
2010-11-10 12:00,1398.726,1407.037,1383.765,1388.988,240,1390.5371193194596,49.5164062700429
2010-11-10 16:00,1389.02,1404.201,1384.556,1403.645,240,1391.382789040785,56.6047721960041
2010-11-10 20:00,1403.797,1404.927,1400.644,1400.901,214,1391.9968671671859,54.60769620580724
2010-11-11 00:00,1400.76,1408.354,1399.48,1408.303,240,1393.048875737045,49.547001581899316
2010-11-11 04:00,1408.236,1408.877,1404.591,1408.18,240,1394.025077302397,51.726553898508655
2010-11-11 08:00,1408.283,1417.559,1405.817,1413.991,240,1395.3132013474037,52.11715065773147
2010-11-11 12:00,1414.037,1414.33,1397.314,1403.866,240,1395.8649948088616,45.39043668367062
2010-11-11 16:00,1403.843,1408.99,1399.671,1407.392,240,1396.6086725631287,42.56826864122999
2010-11-11 20:00,1407.379,1409.542,1406.526,1407.008,214,1397.2795969138947,42.222457602184384
2010-11-12 00:00,1407.018,1407.266,1386.583,1389.176,240,1396.7567842097726,42.01527146671665
2010-11-12 04:00,1389.1,1391.176,1383.18,1383.395,240,1395.8947336155939,42.58632764740097
2010-11-12 08:00,1383.568,1390.01,1378.234,1386.344,240,1395.2785572532975,44.23331911311991
2010-11-12 12:00,1386.35,1395.191,1374.861,1374.861,240,1393.9612954950203,36.461595626094855
2010-11-12 16:00,1374.879,1378.986,1359.718,1367.195,240,1392.2344377211482,34.22555282065588
2010-11-12 20:00,1367.223,1370.976,1366.91,1368.074,120,1390.6756998036549,38.55432236597277
2010-11-14 20:00,1368.348,1370.74,1367.583,1370.29,86,1389.3604933647096,28.86810861494412
2010-11-15 00:00,1370.303,1375.839,1366.724,1368.653,240,1388.0245260508575,29.278793019251083
2010-11-15 04:00,1368.677,1369.849,1362.901,1365.841,240,1386.59333082177,21.005408062930186
2010-11-15 08:00,1365.86,1372.055,1362.409,1366.19,240,1385.2769868977848,21.415929203540017
2010-11-15 12:00,1366.402,1374.999,1359.348,1373.029,240,1384.486794194702,22.50060420526887
2010-11-15 16:00,1373.028,1376.76,1362.685,1363.411,240,1383.1270655369794,22.654824187857628
2010-11-15 20:00,1363.444,1364.838,1355.691,1357.557,209,1381.4773838894325,17.342298064194978
2010-11-16 00:00,1357.924,1362.694,1355.824,1359.353,240,1380.0500042836627,19.338317612693388
2010-11-16 04:00,1359.395,1364.528,1358.094,1360.708,240,1378.8021330395554,26.754744096417298
2010-11-16 08:00,1360.769,1363.726,1355.366,1358.055,240,1377.463608327326,28.195022889202733
2010-11-16 12:00,1358.162,1360.347,1339.83,1342.379,240,1375.200085209434,18.965736309347477
2010-11-16 16:00,1342.367,1343.146,1329.542,1339.401,240,1372.8904668088255,21.55371582595319
2010-11-16 20:00,1339.401,1341.409,1336.681,1339.448,215,1370.7328883050304,24.64128388382194
2010-11-17 00:00,1338.82,1339.354,1332.031,1336.032,240,1368.4941213176091,22.01376515389724
2010-11-17 04:00,1336.005,1340.029,1330.954,1332.486,240,1366.171016716473,17.730811253756073
2010-11-17 08:00,1332.583,1339.97,1331.125,1334.885,240,1364.1525640250877,21.54605817519976
2010-11-17 12:00,1335.001,1344.781,1334.067,1340.682,240,1362.6383340879854,29.815637886494684
2010-11-17 16:00,1340.718,1343.204,1334.328,1334.632,240,1360.8314738242445,26.803775138186495
2010-11-17 20:00,1334.604,1341.221,1332.354,1341.221,215,1359.5662819646159,26.533774013633504
2010-11-18 00:00,1341.433,1350.671,1340.697,1349.473,240,1358.9151024830278,39.50578243585101
2010-11-18 04:00,1349.505,1356.958,1348.681,1354.823,240,1358.6510958712197,47.9257708181598
2010-11-18 08:00,1354.95,1358.497,1353.477,1356.202,240,1358.4930896859798,47.59417899735819
2010-11-18 12:00,1356.36,1357.388,1346.821,1351.306,240,1358.0294064804327,43.189720113577046
2010-11-18 16:00,1351.413,1359.192,1350.226,1354.833,240,1357.8231867075017,47.695344911447464
2010-11-18 20:00,1354.859,1359.301,1351.752,1357.37,219,1357.7939488554048,63.20490460335088
2010-11-19 00:00,1362.313,1362.321,1351.709,1351.743,240,1357.4035650582819,60.386790547364136
2010-11-19 04:00,1351.721,1359.24,1350.193,1358.323,240,1357.4628834416185,64.31116839790741
2010-11-19 08:00,1358.343,1362.088,1354.544,1358.496,240,1357.5295361228045,67.9133042008232
2010-11-19 12:00,1358.499,1358.705,1341.571,1350.898,240,1357.1016950826236,63.7909338766215
2010-11-19 16:00,1350.888,1354.897,1348.341,1352.73,240,1356.8196502385833,63.480743952739964
2010-11-19 20:00,1352.729,1353.687,1350.865,1352.872,120,1356.5649631264168,60.069054384457836
2010-11-21 20:00,1352.875,1358.852,1352.868,1358.852,83,1356.7125138924546,70.02910919255065
2010-11-22 00:00,1359.046,1361.233,1354.626,1360.058,240,1356.9283517058448,67.09998365983398
2010-11-22 04:00,1360.037,1364.584,1359.24,1361.099,240,1357.1974257893387,62.14381215007931
2010-11-22 08:00,1361.095,1362.842,1355.298,1356.14,240,1357.1292047706718,51.38698738336459
2010-11-22 12:00,1356.177,1357.99,1348.192,1350.938,240,1356.729772204822,44.86939571150107
2010-11-22 16:00,1350.93,1363.693,1348.735,1361.959,240,1357.067141739995,59.2755768393557
2010-11-22 20:00,1362.048,1367.393,1361.849,1363.401,216,1357.4757777567695,57.74123599566316
2010-11-23 00:00,1363.446,1364.632,1361.126,1361.263,240,1357.7201146756877,53.542891465390156
2010-11-23 04:00,1361.241,1369.691,1357.617,1362.866,240,1358.0521072772563,60.9226780839405
2010-11-23 08:00,1362.904,1367.168,1359.702,1361.546,240,1358.2775197109818,53.52957925400261
2010-11-23 12:00,1361.523,1379.989,1355.923,1376.862,240,1359.4765184393057,65.10361842105257
2010-11-23 16:00,1376.896,1382.398,1371.134,1376.428,240,1360.5701624109633,73.79931389365372
2010-11-23 20:00,1376.504,1376.993,1372.891,1372.891,215,1361.3650551586431,68.21524728501481
2010-11-24 00:00,1371.338,1377.083,1370.722,1374.576,239,1362.2173741806662,69.07742071584279
2010-11-24 04:00,1374.578,1378.352,1374.098,1375.814,240,1363.0945758464297,66.26519887998163
2010-11-24 08:00,1375.846,1381.321,1373.128,1374.878,240,1363.8547967595634,64.28516347933366
2010-11-24 12:00,1374.82,1378.644,1369.205,1374.898,240,1364.5672614847529,63.568071424357385
2010-11-24 16:00,1374.902,1375.433,1371.405,1372.744,240,1365.0947930018656,67.27927402905519
2010-11-24 20:00,1372.743,1374.707,1371.126,1373.626,217,1365.6451934533582,75.94337465123691
2010-11-25 00:00,1373.243,1373.422,1367.949,1371.48,239,1366.0216325853996,63.659579352098746
2010-11-25 04:00,1371.446,1372.495,1369.942,1370.78,240,1366.328624031503,60.81679322173007
2010-11-25 08:00,1370.79,1374.435,1369.869,1373.329,240,1366.780261190761,67.47682502896865
2010-11-25 12:00,1373.406,1374.925,1371.513,1372.693,239,1367.161728210712,64.64399606592549
2010-11-25 16:00,1372.73,1374.857,1372.698,1374.434,182,1367.6309070358275,68.96744569376561
2010-11-25 20:00,1374.431,1374.544,1371.125,1372.169,131,1367.9236872270644,38.78506906275394
2010-11-26 00:00,1371.937,1373.833,1371.702,1373.28,240,1368.2692557930604,42.71296296296261
2010-11-26 04:00,1373.257,1373.537,1364.784,1366.172,240,1368.1339489677018,36.65329148623397
2010-11-26 08:00,1366.151,1370.336,1358.175,1359.036,240,1367.5469845181728,24.626085820651753
2010-11-26 12:00,1359.153,1362.713,1350.851,1356.666,240,1366.8449855170004,19.849467783586007
2010-11-26 16:00,1356.687,1365.523,1354.676,1362.895,191,1366.59014774171,33.82730045617727
2010-11-26 20:00,1362.875,1362.972,1361.943,1361.943,46,1366.2903317583741,32.94452197266912
2010-11-28 20:00,1363.093,1363.587,1356.377,1357.237,86,1365.7062458384792,30.870198119957635
2010-11-29 00:00,1357.163,1364.577,1353.123,1363.85,240,1365.5864880424483,39.43409277592822
2010-11-29 04:00,1363.888,1366.896,1359.836,1366.475,240,1365.6438113945485,44.64602811236371
2010-11-29 08:00,1366.504,1367.848,1358.496,1360.271,240,1365.2971784013519,39.94257823715175
2010-11-29 12:00,1360.25,1367.133,1355.036,1361.833,240,1365.0736830206195,38.78614069998833
2010-11-29 16:00,1361.981,1368.704,1361.306,1367.666,240,1365.2409292773539,45.547781418829075
2010-11-29 20:00,1367.701,1369.244,1363.995,1365.717,222,1365.2716435175246,42.3080316961686
2010-11-30 00:00,1365.841,1369.057,1363.088,1364.548,239,1365.2249568389748,43.14251264239553
2010-11-30 04:00,1364.553,1369.678,1362.788,1368.527,240,1365.4379918816217,45.93308804654749
2010-11-30 08:00,1368.547,1376.487,1366.833,1374.359,240,1366.013540792485,57.161601847478046
2010-11-30 12:00,1374.384,1385.941,1370.958,1384.68,240,1367.2178284832924,71.24817711785768
2010-11-30 16:00,1384.737,1389.746,1381.335,1383.332,240,1368.2574524521124,72.4756414146525
2010-11-30 20:00,1383.338,1386.908,1381.267,1383.973,222,1369.2713587455246,69.61328023225536
2010-12-01 00:00,1383.24,1389.487,1381.948,1388.371,240,1370.5035936651682,73.10947883875507
